HOMER3,GRM1
HOMER3,HOMER1
HOMER3,SHANK1
HOMER3,GRM5
PPP3CB,CALM2
PPP3CB,CALM1
PPP3CB,CALM3
PPP3CB,PPP3CC
PPP3CB,PPP3R2
PPP3CB,PPP3CA
PPP3CB,PPP3R1
PPP3CB,CAMK2B
PPP3CA,CALM3
PPP3CA,PPP3R2
PPP3CA,PPP3CC
PPP3CA,PPP3CB
PPP3CA,PPP2R2A
PPP3CA,CAMK2B
PPP3CA,CALM2
PPP3CA,CALM1
PPP3CA,PPP3R1
CAMK2B,CALM1
CAMK2B,PPP3CB
CAMK2B,CALM2
CAMK2B,CALM3
CAMK2B,GRIN2D
CAMK2B,PPP3CA
CAMK2B,GRIN1
CAMK2B,CAMK2A
CAMK2B,GRIN2B
CAMK2B,DLG4
CAMK2B,PPP3CC
CAMK2B,GRIN2A
CAMK2B,CAMK2G
CAMK2B,CAMK2D
NSF,GABARAP
NSF,GRIA3
NSF,GRIA2
CAMK2A,GRIN2A
CAMK2A,CAMK2D
CAMK2A,GRIA1
CAMK2A,CALM2
CAMK2A,CALM3
CAMK2A,CREB1
CAMK2A,CALM1
CAMK2A,CAMK2B
CAMK2A,GRIN2B
CAMK2A,GRIN1
CAMK2A,CAMK2G
CAMK2A,DLG4
GRIK1,DLG4
CREB1,CAMK2D
CREB1,AKT2
CREB1,BCL2
CREB1,PRKACA
CREB1,CAMK2G
CREB1,MAPK14
CREB1,MAPK1
CREB1,MAPK11
CREB1,CAMK4
CREB1,MAPK3
CREB1,GSK3B
CREB1,PIK3CA
CREB1,AKT3
CREB1,AKT1
CREB1,ATF2
CREB1,FOS
CREB1,CAMK2A
MAPK9,MAPK8
MAPK9,FOS
MAPK9,ATF2
PIK3R5,GNB1
PIK3R5,GNG2
PIK3R5,PIK3CB
PIK3R5,PIK3CG
GRIK2,DLG4
PPP2R2D,PPP2CB
PPP2R2D,PPP2R1A
PPP2R2D,PPP2R1B
PPP2R2D,PPP2CA
PPP2R2D,PPP2R5D
PRKCA,PLD1
PRKCA,GNAQ
PRKCA,PLCB1
PRKCA,ADCY8
PRKCA,BRAF
PRKCA,HRAS
PRKCA,SRC
PRKCA,PLD2
PPP2R5C,PPP2R2A
PPP2R5C,PPP2R1A
PPP2R5C,AKT1
PPP2R5C,PPP2CA
PPP2R5C,PPP2R2C
PPP2R5C,PPP2R5A
PPP2R5C,PPP2R5B
PPP2R5C,PPP2R3A
PPP2R5C,PPP2CB
PPP2R5C,PPP2R1B
PPP2R5C,PPP2R5E
PPP2R5D,PPP2CA
PPP2R5D,PPP2R2D
PPP2R5D,PPP2R2A
PPP2R5D,PPP2R5B
PPP2R5D,PPP2R5E
PPP2R5D,PPP2R1B
PPP2R5D,PPP2R1A
PPP2R5D,PPP2R5A
PPP2R5D,PPP2CB
PPP2CA,PPP2R2B
PPP2CA,PPP2R2D
PPP2CA,KRAS
PPP2CA,AKT1
PPP2CA,GSK3B
PPP2CA,PPP2R1B
PPP2CA,PPP2R5A
PPP2CA,PPP2R3B
PPP2CA,PPP2R1A
PPP2CA,PPP2R5C
PPP2CA,PPP2CB
PPP2CA,RAF1
PPP2CA,MAPK1
PPP2CA,PPP2R5D
PPP2CA,PPP2R5B
PPP2CA,PPP1CC
PPP2CA,PPP2R3A
PPP2CA,PPP2R2A
PPP2CA,PPP2R2C
PPP2CA,PPP2R5E
PPP2CA,MAPK3
ADCY5,GNAI1
ADCY5,PRKACA
ADCY5,GNAS
SHANK3,DLG4
SHANK3,DLGAP1
SHANK3,HOMER1
